TeamID,Week,Year.x,GID,Name,Pos,Team.x,h.a,Oppt,FD.points,FD.salary,Team.y,Rk.x,G.x,Pts.G.x,TotPts.x,Att.x,Att.G.x,Yds.x,Avg.x,Yds.G.x,TD.x,Lng.x,X1st.x,X1st..x,X20..x,X40..x,FUM.x,Rk.y,G.y,Pts.G.y,TotPts.y,Comp,Att.y,Pct,Att.G.y,Yds.y,Avg.y,Yds.G.y,TD.y,Int,X1st.y,X1st..y,Lng.y,X20..y,X40..y,Sck,Rate,k,G,Pts.G,TotPts,Scrm.Plys,Yds.G,Yds.P,X1st.G,X3rd.Md,X3rd.Att,X3rd.Pct,X4th.Md,X4th.Att,X4th.Pct,Pen,Pen.Yds,ToP.G,FUM.y,Lost,Year.y,Rk,Scored Labels
14,3,2016,5347,"Washington, Tony",WR,JAC,t,ind,0.800000011920929,4500,Indianapolis Colts,13,3,31.7,95,72,24,287,4,95.7,4,21T,15,20.8,1,0,0,27,3,31.7,95,79,111,71.2,37,913,8.4,304.3,3,1,49,44.1,44,10,2,4,101.6,NA,3,31.7,95,187,400,6.4,23,14,31,45,0,0,0,26,204,29:31,4,3,NA,24,5.01140022277832
15,3,2016,5384,"Dorsett, Phillip",WR,IND,t,jac,6.36666679382324,6400,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,8.0679817199707
15,3,2016,5384,"Dorsett, Phillip",WR,IND,t,jac,6.36666679382324,6400,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,14.1504936218262
15,3,2016,2467,"Gore, Frank",RB,IND,t,jac,12.8000005086263,6100,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,6.71082019805908
15,3,2016,2467,"Gore, Frank",RB,IND,t,jac,12.8000005086263,6100,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,12.7391090393066
15,3,2016,4551,"Allen, Dwayne",TE,IND,t,jac,7.93333307902018,5900,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,7.90822315216064
15,3,2016,4551,"Allen, Dwayne",TE,IND,t,jac,7.93333307902018,5900,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,14.1342964172363
15,3,2016,1433,"Tolzien, Scott",QB,IND,t,jac,-0.0700000002980232,5000,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,5.6728458404541
15,3,2016,1433,"Tolzien, Scott",QB,IND,t,jac,-0.0700000002980232,5000,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,11.6852035522461
15,3,2016,2867,"Turbin, Robert",RB,IND,t,jac,5.59999974568685,5000,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,3.35817503929138
15,3,2016,2867,"Turbin, Robert",RB,IND,t,jac,5.59999974568685,5000,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,8.78339385986328
15,3,2016,6037,"Vinatieri, Adam",K,IND,t,jac,10.3333333333333,4800,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,7.41159629821777
15,3,2016,6037,"Vinatieri, Adam",K,IND,t,jac,10.3333333333333,4800,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,13.5087051391602
15,3,2016,4594,"Doyle, Jack",TE,IND,t,jac,10.7333335876465,4800,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,4.47285938262939
15,3,2016,4594,"Doyle, Jack",TE,IND,t,jac,10.7333335876465,4800,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,10.1349592208862
15,3,2016,5364,"Street, Devin",WR,IND,t,jac,1.88999996185303,4500,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,2.32367587089539
15,3,2016,5364,"Street, Devin",WR,IND,t,jac,1.88999996185303,4500,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,7.41909980773926
15,3,2016,5443,"Williams, Trey",RB,IND,t,jac,1.20000004768372,4500,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,1.8949716091156
15,3,2016,5443,"Williams, Trey",RB,IND,t,jac,1.20000004768372,4500,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,6.94746112823486
15,3,2016,5429,"Bray, Quan",WR,IND,t,jac,0.400000015894572,4500,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,2.32150912284851
15,3,2016,5429,"Bray, Quan",WR,IND,t,jac,0.400000015894572,4500,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,7.41500473022461
15,3,2016,2829,"Ridley, Stevan",RB,IND,t,jac,1.35000002384186,4500,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,1.97760224342346
15,3,2016,2829,"Ridley, Stevan",RB,IND,t,jac,1.35000002384186,4500,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,7.10584926605225
15,3,2016,5484,"Ferguson, Josh",RB,IND,t,jac,4.70000012715658,4500,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,1.89377188682556
15,3,2016,5484,"Ferguson, Josh",RB,IND,t,jac,4.70000012715658,4500,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,6.94507694244385
15,3,2016,4455,"Coffman, Chase",TE,IND,t,jac,8.55000019073486,4500,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,3.60448670387268
15,3,2016,4455,"Coffman, Chase",TE,IND,t,jac,8.55000019073486,4500,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,9.0975399017334
15,3,2016,2840,"Todman, Jordan",RB,IND,t,jac,0,4500,Jacksonville Jaguars,15,16,28,448,464,29,1709,3.7,106.8,15,87T,102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,4291,7.5,268.2,29,9,222,36.9,71T,54,10,36,97.2,24,16,28,448,1102,375,5.4,22.6,105,227,46,6,12,50,114,989,32:47,16,9,2016,NA,1.97722887992859
15,3,2016,2840,"Todman, Jordan",RB,IND,t,jac,0,4500,Jacksonville Jaguars,20,3,28,84,82,27.3,329,4,109.7,3,28,19,23.2,3,0,0,7,3,28,84,66,99,66.7,33,605,6.4,201.7,6,2,31,31.3,45T,8,3,6,96.1,NA,3,28,84,187,311.3,5,20.3,17,40,42,2,2,100,16,105,31:32,4,2,NA,8,7.10515403747559
18,3,2016,5091,"Green, A.J.",WR,CIN,t,mia,15.5,8100,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,15.0013771057129
18,3,2016,5091,"Green, A.J.",WR,CIN,t,mia,15.5,8100,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,15.3405799865723
18,3,2016,1403,"Dalton, Andy",QB,CIN,t,mia,16.3066660563151,7600,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,16.5189361572266
18,3,2016,1403,"Dalton, Andy",QB,CIN,t,mia,16.3066660563151,7600,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,17.2028999328613
18,3,2016,2928,"Hill, Jeremy",RB,CIN,t,mia,12.7333335876465,7000,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,14.9174060821533
18,3,2016,2928,"Hill, Jeremy",RB,CIN,t,mia,12.7333335876465,7000,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,15.3078536987305
18,3,2016,2889,"Bernard, Giovani",RB,CIN,t,mia,10.3666667938232,5500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,9.60792350769043
18,3,2016,2889,"Bernard, Giovani",RB,CIN,t,mia,10.3666667938232,5500,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,9.95580673217773
18,3,2016,3946,"LaFell, Brandon",WR,CIN,t,mia,6.90000025431315,5500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,6.62602043151855
18,3,2016,3946,"LaFell, Brandon",WR,CIN,t,mia,6.90000025431315,5500,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,6.87434577941895
18,3,2016,5455,"Boyd, Tyler",WR,CIN,t,mia,5.16666666666667,5400,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,4.44640827178955
18,3,2016,5455,"Boyd, Tyler",WR,CIN,t,mia,5.16666666666667,5400,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,4.66491031646729
18,3,2016,4656,"Uzomah, C.J.",TE,CIN,t,mia,4.46666653951009,5000,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,5.24194717407227
18,3,2016,4656,"Uzomah, C.J.",TE,CIN,t,mia,4.46666653951009,5000,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,5.58027172088623
18,3,2016,4652,"Kroft, Tyler",TE,CIN,t,mia,5,4600,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,4.49540996551514
18,3,2016,4652,"Kroft, Tyler",TE,CIN,t,mia,5,4600,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,4.78687477111816
18,3,2016,5480,"Erickson, Alex",WR,CIN,t,mia,0.833333333333333,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,0.838771104812622
18,3,2016,5480,"Erickson, Alex",WR,CIN,t,mia,0.833333333333333,4500,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,0.961759805679321
18,3,2016,2890,"Burkhead, Rex",RB,CIN,t,mia,0,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,0.0979101657867432
18,3,2016,2890,"Burkhead, Rex",RB,CIN,t,mia,0,4500,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,0.287288427352905
18,3,2016,6093,"Nugent, Mike",K,CIN,t,mia,9,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,8.99520969390869
18,3,2016,6093,"Nugent, Mike",K,CIN,t,mia,9,4500,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,9.3114709854126
18,3,2016,2978,"Hewitt, Ryan",RB,CIN,t,mia,1.54444440205892,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,1.40091919898987
18,3,2016,2978,"Hewitt, Ryan",RB,CIN,t,mia,1.54444440205892,4500,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,1.62040543556213
18,3,2016,5290,"Wright, James",WR,CIN,t,mia,1.19999996821086,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,1.32487177848816
18,3,2016,5290,"Wright, James",WR,CIN,t,mia,1.19999996821086,4500,Miami Dolphins,31,3,22.3,67,102,34,442,4.3,147.3,2,26,23,22.5,2,0,3,18,3,22.3,67,75,116,64.7,38.7,803,7.4,267.7,4,1,41,35.3,40,12,1,9,94.8,NA,3,22.3,67,227,415,5.5,23.7,16,45,36,2,3,67,28,225,36:11,7,3,NA,28,1.4345600605011
